Wavelength [nm]	Intensity
580.3442	47727.3
580.6331	47514.27
580.922	47932.825
581.2109	48112.526
581.4998	48320.733
581.7887	48342.883
582.0776	48503.893
582.3664	48446.506
582.6553	48657.831
582.9442	48602.837
583.2331	48863.306
583.522	49046.051
583.8109	49421.58
584.0998	49527.811
584.3887	49665.008
584.6776	49755.647
584.9665	49866.384
585.2554	49864.695
585.5443	49972.71
585.8332	50097.26
586.1221	50437.1
586.411	50474.209
586.6999	50674.967
586.9887	50730.832
587.2776	50975.792
587.5665	51019.558
587.8554	51268.403
588.1443	51142.204
588.4332	51268.529
588.7221	51382.028
589.011	51520.449
589.2999	51577.802
589.5888	51770.79
589.8777	51916.375
590.1666	51884.865
590.4555	51936.815
590.7444	52100.429
591.0333	52034.644
591.3222	52070.231
591.611	52178.824
591.8999	52261.377
592.1888	52282.739
592.4777	52315.524
592.7666	52428.842
593.0555	52577.227
593.3444	52668.625
593.6333	52778.285
593.9222	52716.685
594.2111	52711.955
594.5	52859.067
594.7889	52867.604
595.0778	52914.069
595.3667	52979.037
595.6556	52987.355
595.9445	53037.584
596.2333	53102.016
596.5222	53184.566
596.8111	53140.409
597.1	52996.329
597.3889	52983.749
597.6778	53132.693
597.9667	53314.987
598.2556	53315.079
598.5445	53387.848
598.8334	53250.088
599.1223	53224.595
599.4112	53270.799
599.7001	53439.161
599.989	53472.265
600.2779	53445.117
600.5668	53370.329
600.8556	53456.326
601.1445	53492.767
601.4334	53459.25
601.7223	53420.821
602.0112	53386.632
602.3001	53234.807
602.589	53363.951
602.8779	53381.292
603.1668	53494.7
603.4557	53292.451
603.7446	53453.014
604.0335	53388.068
604.3224	53400.488
604.6113	53471.033
604.9002	53433.537
605.1891	53264.41
605.478	53233.319
605.7668	53281.937
606.0557	53417.424
606.3446	53221.125
606.6335	53253.448
606.9224	53053.552
607.2113	53094.865
607.5002	52915.316
607.7891	52805.217
608.078	52853.096
608.3669	52736.258
608.6558	52608.653
608.9447	52783.321
609.2336	52596.598
609.5225	52403.884
609.8114	52337.029
610.1003	52146.273
610.3891	52045.54
610.678	51856.595
610.9669	51406.447
611.2558	51577.929
611.5447	51166.132
611.8336	50835.772
612.1225	50347.453
612.4114	50135.165
612.7003	49643.326
612.9892	49640.76
613.2781	49083.939
613.567	48744.527
613.8559	48370.219
614.1448	48151.18
614.4337	47651.292
614.7226	47462.272
615.0114	46932.763
615.3003	46655.298
615.5892	46196.076
615.8781	46037.198
616.167	45741.85
616.4559	45627.228
616.7448	45371.648
617.0337	45250.798
617.3226	45203.342
617.6115	45179.866
617.9004	45010.677
618.1893	44906.452
618.4782	44737.975
618.7671	44695.525
619.056	44439.594
619.3449	44250.109
619.6337	43937.205
619.9226	43670.518
620.2115	43316.166
620.5004	43035.774
620.7893	42571.75
621.0782	42477.503
621.3671	42591.133
621.656	43226.624
621.9449	44187.05
622.2338	45285.677
622.5227	46257.988
622.8116	46847.158
623.1005	47114.605
623.3894	47211.679
623.6783	47118.295
623.9672	47252.206
624.256	47447.639
624.5449	47851.725
624.8338	48166.109
625.1227	48247.482
625.4116	48292.002
625.7005	48510.594
625.9894	48716.25
626.2783	48765.483
626.5672	48871.287
626.8561	49034.457
627.145	49165.235
627.4339	49250.908
627.7228	49363.019
628.0117	49487.345
628.3006	49370.099
628.5895	49516.449
628.8783	49839.683
629.1672	49948.715
629.4561	49970.713
629.745	50050.732
630.0339	50054.962
630.3228	50108.497
630.6117	50185.46
630.9006	50488.969
631.1895	50641.008
631.4784	50577.789
631.7673	50572.161
632.0562	50695.468
632.3451	50824.089
632.634	50901.467
632.9229	50945.368
633.2118	50945.502
633.5006	50984.563
633.7895	51088.776
634.0784	51139.993
634.3673	51227.865
634.6562	51494.067
634.9451	51503.574
635.234	51490.32
635.5229	51617.004
635.8118	51836.88
636.1007	51822.095
636.3896	51852.343
636.6785	51877.953
636.9674	51969.244
637.2563	51880.353
637.5452	51884.323
637.8341	51921.484
638.1229	52067.98
638.4118	51992.168
638.7007	51965.253
638.9896	51993.543
639.2785	52136.448
639.5674	52108.093
639.8563	52228.755
640.1452	52134.819
640.4341	52032.905
640.723	52008.082
641.0119	52126.372
641.3008	51912.934
641.5897	51865.611
641.8786	51875.111
642.1675	51836.34
642.4564	51726.895
642.7452	51598.554
643.0341	51559.997
643.323	51637.799
643.6119	51404.111
643.9008	51425.039
644.1897	51413.082
644.4786	51340.478
644.7675	51199.988
645.0564	51175.143
645.3453	51279.66
645.6342	51186.255
645.9231	51087.255
646.212	50921.003
646.5009	50940.894
646.7898	50989.385
647.0787	50579.23
647.3675	50664.209
647.6564	50457.545
647.9453	50478.701
648.2342	50400.172
648.5231	50188.292
648.812	50132.618
649.1009	50085.964
649.3898	49952.142
649.6787	50062.083
649.9676	49845.41
650.2565	49819.032
650.5454	49700.815
650.8343	49598.764
651.1232	49492.421
651.4121	49397.421
651.701	49196.332
651.9898	49300.875
652.2787	49031.985
652.5676	48889.809
652.8565	49016.969
653.1454	48902.87
653.4343	48888.354
653.7232	48744.312
654.0121	48664.165
654.301	48534.729
654.5899	48393.955
654.8788	48178.73
655.1677	48197.594
655.4566	48237.968
655.7455	47959.259
656.0344	47932.842
656.3233	47829.888
656.6121	47986.555
656.901	47681.128
657.1899	47637.214
657.4788	47380.376
657.7677	47391.815
658.0566	47157.364
658.3455	47173.858
658.6344	47216.332
658.9233	47232.694
659.2122	47199.357
659.5011	46913.253
659.79	47011.631
660.0789	46877.472
660.3678	47079.621
660.6567	47115.535
660.9456	47022.475
661.2344	47059.252
661.5233	46927.722
661.8122	47137.741
662.1011	47017.756
662.39	47120.097
662.6789	46915.261
662.9678	47128.036
663.2567	46891.39
663.5456	47082.509
663.8345	46963.266
664.1234	46847.678
664.4123	46753.591
664.7012	46788.575
664.9901	46608.944
665.279	46656.208
665.5679	46405.732
665.8567	46528.355
666.1456	46380.204
666.4345	46552.68
666.7234	46347.11
667.0123	46262.023
667.3012	46179.149
667.5901	46233.707
667.879	46194.613
668.1679	46146.455
668.4568	45958.681
668.7457	45954.263
669.0346	45932.417
669.3235	46051.895
669.6124	45757.127
669.9013	45742.784
670.1902	45793.129
670.479	45948.061
670.7679	45754.059
671.0568	45724.804
671.3457	45765.155
671.6346	45726.051
671.9235	45859.45
672.2124	45853.354
672.5013	45544.516
672.7902	45907.059
673.0791	45626.617
673.368	45967.984
673.6569	45871.917
673.9458	45915.2
674.2347	45956.365
674.5236	45819.692
674.8125	45802.35
675.1013	45974.497
675.3902	45781.113
675.6791	46045.402
675.968	45669.688
676.2569	45815.957
676.5458	45602.107
676.8347	45929.344
677.1236	45770.365
677.4125	45734.215
677.7014	45605.278
677.9903	45489.578
678.2792	45754.477
678.5681	45683.037
678.857	45621.335
679.1459	45551.353
679.4348	45478.243
679.7236	45444.209
680.0125	45262.383
680.3014	45547.008
680.5903	45279.287
680.8792	45491.795
681.1681	45320.547
681.457	45296.106
681.7459	45269.09
682.0348	45511.575
682.3237	45321.166
682.6126	45290.342
682.9015	45255.593
683.1904	45342.601
683.4793	45402.545
683.7682	45289.294
684.0571	45280.767
684.3459	45444.317
684.6348	45379.874
684.9237	45284.07
685.2126	45340.67
685.5015	45462.568
685.7904	45326.796
686.0793	45430.025
686.3682	45201.083
686.6571	45434.093
686.946	45325.137
687.2349	45339.538
687.5238	45373.921
687.8127	45464.055
688.1016	45291.384
688.3905	45315.209
688.6794	45231.852
688.9683	45386.887
689.2571	45045.507
689.546	45320.774
689.8349	45409.055
690.1238	45350.744
690.4127	45251.711
690.7016	45410.074
690.9905	45400.067
691.2794	45436.906
691.5683	45375.763
691.8572	45425.089
692.1461	45364.5
692.435	45643.295
692.7239	45548.092
693.0128	45504.463
693.3017	45358.849
693.5906	45159.459
693.8794	44817.478
694.1683	44504.055
694.4572	44187.623
694.7461	43980.237
695.035	43901.478
695.3239	43773.622
695.6128	43527.076
695.9017	43288.94
696.1906	43128.586
696.4795	42786.357
696.7684	42656.421
697.0573	42390.026
697.3462	42165.404
697.6351	42035.167
697.924	41699.976
698.2129	41769.57
698.5017	41559.645
698.7906	41399.062
699.0795	41113.036
699.3684	40935.499
699.6573	40834.556
699.9462	40610.027
700.2351	40442.565
700.524	40289.411
700.8129	40230.023
701.1018	40059.818
701.3907	39887.691
701.6796	39881.808
701.9685	39527.26
702.2574	39643.519
702.5463	39405.051
702.8352	39347.789
703.124	38962.091
703.4129	38944.181
703.7018	38620.315
703.9907	38593.493
704.2796	38303.897
704.5685	38237.333
704.8574	38043.635
705.1463	37819.364
705.4352	37735.8
705.7241	37543.047
706.013	37119.918
706.3019	37120.656
706.5908	36892.042
706.8797	36793.359
707.1686	36523.275
707.4575	36468.688
707.7463	36214.104
708.0352	36052.525
708.3241	35728.429
708.613	35649.226
708.9019	35407.814
709.1908	35331.827
709.4797	35110.755
709.7686	34981.412
710.0575	34535.931
710.3464	34516.586
710.6353	34395.256
710.9242	34199.87
711.2131	34002.814
711.502	33748.608
711.7909	33474.659
712.0798	33369.503
712.3686	33172.602
712.6575	33003.007
712.9464	32710.627
713.2353	32581.352
713.5242	32440.753
713.8131	32258.613
714.102	32011.327
714.3909	31873.873
714.6798	31593.834
714.9687	31447.483
715.2576	31244.948
715.5465	31104.062
715.8354	30906.004
716.1243	30778.834
716.4132	30461.286
716.7021	30285.427
716.9909	30032.619
717.2798	29977.019
717.5687	29799.719
717.8576	29602.625
718.1465	29311.778
718.4354	29105.314
718.7243	28961.868
719.0132	28730.829
719.3021	28502.882
719.591	28432.469
719.8799	28284.026
720.1688	28235.057
720.4577	28009.594
720.7466	27873.435
721.0355	27815.119
721.3244	27601.692
721.6132	27427.07
721.9021	27333.702
722.191	26915.158
722.4799	26709.28
722.7688	26348.623
723.0577	26104.627
723.3466	25894.338
723.6355	25568.28
723.9244	25280.311
724.2133	25116.809
724.5022	24874.237
724.7911	24590.534
725.08	24338.597
725.3689	24122.879
725.6578	23872.535
725.9467	23658.659
726.2355	23441.684
726.5244	23267.665
726.8133	23059.289
727.1022	22834.498
727.3911	22627.584
727.68	22431.202
727.9689	22237.041
728.2578	22113.275
728.5467	21925.713
728.8356	21680.333
729.1245	21470.063
729.4134	21308.61
729.7023	21101.329
729.9912	20900.99
730.2801	20713.456
730.569	20523.726
730.8578	20347.711
731.1467	20156.94
731.4356	19885.463
731.7245	19772.911
732.0134	19616.724
732.3023	19336.934
732.5912	19131.85
732.8801	18948.575
733.169	18737.634
733.4579	18580.476
733.7468	18413.613
734.0357	18226.193
734.3246	18106.196
734.6135	17941.556
734.9024	17780.239
735.1913	17658.637
735.4801	17503.419
735.769	17297.64
736.0579	17085.541
736.3468	16917.861
736.6357	16762.943
736.9246	16587.831
737.2135	16425.009
737.5024	16262.502
737.7913	16089.057
738.0802	15912.34
738.3691	15771.17
738.658	15566.416
738.9469	15383.713
739.2358	15189.102
739.5247	15047.811
739.8136	14923.858
740.1024	14776.763
740.3913	14579.338
740.6802	14433.826
740.9691	14283.621
741.258	14171.501
741.5469	14000.618
741.8358	13869.959
742.1247	13665.537
742.4136	13535.876
742.7025	13423.345
742.9914	13272.95
743.2803	13141.174
743.5692	12972.054
743.8581	12826.681
744.147	12688.563
744.4359	12531.532
744.7247	12405.152
745.0136	12276.935
745.3025	12169.829
745.5914	12002.078
745.8803	11853.947
746.1692	11726.075
746.4581	11589.816
746.747	11508.307
747.0359	11393.282
747.3248	11217.969
747.6137	11103.977
747.9026	10996.302
748.1915	10899.679
748.4804	10757.897
748.7693	10644.146
749.0582	10590.485
749.347	10438.436
749.6359	10290.139
749.9248	10237.787
750.2137	10121.04
750.5026	10009.537
750.7915	9940.8085
751.0804	9823.506
751.3693	9730.878
751.6582	9661.0057
751.9471	9534.253
752.236	9441.4841
752.5249	9351.4866
752.8138	9276.1831
753.1027	9197.3538
753.3916	9166.8289
753.6805	9069.5464
753.9693	9009.9877
754.2582	8906.2978
754.5471	8835.5125
754.836	8751.6775
755.1249	8691.9378
755.4138	8624.2451
755.7027	8603.6431
755.9916	8534.1435
756.2805	8476.6702
756.5694	8419.5691
756.8583	8404.7283
757.1472	8296.1188
757.4361	8293.2204
757.725	8233.6147
758.0139	8234.7984
758.3028	8215.8031
758.5916	8213.5739
758.8805	8143.3967
759.1694	8131.2829
759.4583	8138.6953
759.7472	8142.7418
760.0361	8078.5493
760.325	8108.8056
760.6139	8086.9163
760.9028	8107.1867
761.1917	8094.6705
761.4806	8081.9163
761.7695	8112.2156
762.0584	8161.6019
762.3473	8167.8657
762.6362	8163.1518
762.9251	8172.3409
763.2139	8201.0209
763.5028	8216.6424
763.7917	8231.1596
764.0806	8246.214
764.3695	8271.2297
764.6584	8314.0635
764.9473	8357.398
765.2362	8362.9805
765.5251	8413.3122
765.814	8463.3541
766.1029	8496.5346
766.3918	8533.0824
766.6807	8577.1985
766.9696	8657.2931
767.2585	8722.8721
767.5474	8733.1472
767.8362	8791.4692
768.1251	8865.2446
768.414	8898.1548
768.7029	8951.8455
768.9918	9046.7508
769.2807	9112.4496
769.5696	9158.3442
769.8585	9219.1434
770.1474	9288.6875
770.4363	9348.1316
770.7252	9415.9975
771.0141	9512.2013
771.303	9568.1176
771.5919	9636.3338
771.8808	9690.7691
772.1697	9770.0432
772.4585	9831.1557
772.7474	9941.0166
773.0363	10021.686
773.3252	10081.237
773.6141	10109.755
773.903	10239.87
774.1919	10316.662
774.4808	10368.291
774.7697	10416.012
775.0586	10546.985
775.3475	10650.777
775.6364	10744.481
775.9253	10823.953
776.2142	10897.768
776.5031	10953.426
776.792	11076.783
777.0809	11102.785
777.3697	11133.222
777.6586	11262.554
777.9475	11327.881
778.2364	11412.486
778.5253	11472.368
778.8142	11582.835
779.1031	11669.471
779.392	11680.041
779.6809	11805.06
779.9698	11865.796
780.2587	11992.934
780.5476	11987.003
780.8365	12050.477
781.1254	12106.043
781.4143	12240.908
781.7032	12332.257
781.992	12367.909
782.2809	12367.57
782.5698	12521.113
782.8587	12578.965
783.1476	12622.898
783.4365	12685.811
783.7254	12741.442
784.0143	12801.673
784.3032	12894.889
784.5921	12923.003
784.881	12977.617
785.1699	13019.871
785.4588	13100.253
785.7477	13119.578
786.0366	13195.461
786.3255	13253.366
786.6143	13316.166
786.9032	13355.963
787.1921	13455.803
787.481	13466.384
787.7699	13564.394
788.0588	13566.005
788.3477	13628.08
788.6366	13700.171
788.9255	13791.724
789.2144	13830.735
789.5033	13890.324
789.7922	13944.276
790.0811	13974.446
790.37	13974.694
790.6589	13934.79
790.9478	13913.251
791.2366	13947.029
791.5255	13939.638
791.8144	13931.73
792.1033	13939.612
792.3922	13974.398
792.6811	13993.689
792.97	13933.25
793.2589	13913.603
793.5478	13935.848
793.8367	13957.418
794.1256	13942.9
794.4145	13980.789
794.7034	14018.921
794.9923	13926.787
795.2812	13888.206
795.5701	13938.02
795.8589	13950.271
796.1478	13982.03
796.4367	13953.587
796.7256	13918.672
797.0145	13916.932
797.3034	13917.378
797.5923	13884.945
797.8812	13924.72
798.1701	13899.583
798.459	13855.364
798.7479	13853.19
799.0368	13840.616
799.3257	13843.119
799.6146	13783.08
799.9035	13767.026
800.1924	13798.951
800.4812	13732.372
800.7701	13745.645
801.059	13738.574
801.3479	13754.639
801.6368	13679.601
801.9257	13739.224
802.2146	13671.86
802.5035	13718.621
802.7924	13657.014
803.0813	13685.911
803.3702	13687.188
803.6591	13671.961
803.948	13591.786
804.2369	13631.578
804.5258	13508.617
804.8147	13508.045
805.1035	13443.003
805.3924	13349.255
805.6813	13302.878
805.9702	13275.658
806.2591	13224.28
806.548	13174.11
806.8369	13107.174
807.1258	13053.489
807.4147	13007.684
807.7036	12909.492
807.9925	12849.227
808.2814	12783.783
808.5703	12659.302
808.8592	12628.483
809.1481	12580.291
809.437	12616.609
809.7258	12548.538
810.0147	12533.729
810.3036	12505.153
810.5925	12463.616
810.8814	12429.48
811.1703	12395.145
811.4592	12343.48
811.7481	12336.726
812.037	12318.211
812.3259	12298.733
812.6148	12200.299
812.9037	12134.079
813.1926	12118.303
813.4815	12093.405
813.7704	12018.124
814.0593	11959.496
814.3481	11917.091
814.637	11845.222
814.9259	11747.894
815.2148	11656.008
815.5037	11631.857
815.7926	11565.751
816.0815	11444.859
816.3704	11363.553
816.6593	11303.085
816.9482	11233.763
817.2371	11139.941
817.526	11094.878
817.8149	11023.62
818.1038	10961.865
818.3927	10950.124
818.6816	10852.367
818.9704	10773.237
819.2593	10685.311
819.5482	10631.826
819.8371	10586.376
820.126	10495.028
820.4149	10410.561
820.7038	10407.595
820.9927	10257.509
821.2816	10271.658
821.5705	10158.025
821.8594	10142.594
822.1483	10003.039
822.4372	9984.9007
822.7261	9924.9284
823.015	9830.8641
823.3039	9754.136
823.5927	9672.072
823.8816	9602.587
824.1705	9547.7823
824.4594	9468.6197
824.7483	9422.0463
825.0372	9306.2385
825.3261	9262.9187
825.615	9213.7606
825.9039	9119.0732
826.1928	9044.6889
826.4817	9016.7709
826.7706	8965.2407
827.0595	8874.7355
827.3484	8819.71
827.6373	8747.8136
827.9262	8665.9442
828.215	8636.5456
828.5039	8552.0686
828.7928	8488.3735
829.0817	8445.7107
829.3706	8382.4344
829.6595	8313.7653
829.9484	8271.0529
830.2373	8206.0382
830.5262	8160.5251
830.8151	8096.5765
831.104	8008.4342
831.3929	7934.9287
831.6818	7850.4127
831.9707	7801.9756
832.2596	7740.2563
832.5485	7694.1478
832.8373	7615.7182
833.1262	7563.6102
833.4151	7523.3021
833.704	7446.1342
833.9929	7376.734
834.2818	7317.3891
834.5707	7242.7422
834.8596	7185.2198
835.1485	7090.3992
835.4374	7050.6851
835.7263	7007.6094
836.0152	6942.6881
836.3041	6893.4589
836.593	6819.379
836.8819	6817.1229
837.1708	6743.7488
837.4596	6660.2018
837.7485	6617.2318
838.0374	6567.9214
838.3263	6497.31
838.6152	6423.712
838.9041	6340.4405
839.193	6252.4608
839.4819	6224.1371
839.7708	6142.0899
840.0597	6016.6477
840.3486	5960.4186
840.6375	5909.1933
840.9264	5848.8834
841.2153	5768.7978
841.5042	5729.5684
841.7931	5648.5895
842.0819	5579.9999
842.3708	5531.2319
842.6597	5463.9495
842.9486	5415.2178
843.2375	5341.4304
843.5264	5288.5149
843.8153	5225.028
844.1042	5154.6661
844.3931	5093.3788
844.682	5053.0446
844.9709	4991.4085
845.2598	4922.6681
845.5487	4879.5345
845.8376	4821.2096
846.1265	4753.9558
846.4154	4715.0213
846.7042	4659.3594
846.9931	4583.4792
847.282	4514.5532
847.5709	4459.6568
847.8598	4409.888
848.1487	4350.4621
848.4376	4307.4955
848.7265	4256.5008
849.0154	4230.2357
849.3043	4188.9758
849.5932	4119.7596
849.8821	4054.398
850.171	3972.5487
850.4599	3946.9967
850.7488	3887.6513
851.0377	3834.2093
851.3265	3783.6628
851.6154	3737.3682
851.9043	3685.2778
852.1932	3613.2853
852.4821	3574.1662
852.771	3525.0039
853.0599	3482.9062
853.3488	3435.3773
853.6377	3409.4937
853.9266	3338.3029
854.2155	3304.089
854.5044	3261.6271
854.7933	3220.9998
855.0822	3168.7898
855.3711	3113.126
855.66	3083.7898
855.9488	3041.0864
856.2377	3005.4465
856.5266	2967.4974
856.8155	2905.5468
857.1044	2869.0089
857.3933	2826.5142
857.6822	2790.6607
857.9711	2749.9779
858.26	2705.082
858.5489	2670.81
858.8378	2635.5278
859.1267	2598.7115
859.4156	2563.0156
859.7045	2519.7986
859.9934	2469.356
860.2823	2439.2428
860.5712	2410.8309
860.86	2375.5507
861.1489	2328.2925
861.4378	2316.7327
861.7267	2268.9801
862.0156	2235.0161
862.3045	2191.3761
862.5934	2164.3017
862.8823	2122.1111
863.1712	2104.0714
863.4601	2100.0314
863.749	2037.9194
864.0379	2010.4032
864.3268	1977.0625
864.6157	1946.2471
864.9046	1920.3377
865.1935	1878.1542
865.4823	1880.6285
865.7712	1848.6018
866.0601	1839.8836
866.349	1809.8383
866.6379	1775.5161
866.9268	1760.4073
867.2157	1728.7984
867.5046	1704.3682
867.7935	1679.5662
868.0824	1659.4069
868.3713	1634.8638
868.6602	1607.3681
868.9491	1588.7593
869.238	1552.7451
869.5269	1539.1559
869.8158	1511.2638
870.1046	1489.6561
870.3935	1476.3582
870.6824	1454.3912
870.9713	1440.7641
871.2602	1427.6218
871.5491	1413.0405
871.838	1398.6597
872.1269	1369.0258
872.4158	1356.4901
872.7047	1347.6179
872.9936	1330.6509
873.2825	1318.962
873.5714	1298.2952
873.8603	1301.0629
874.1492	1290.9965
874.4381	1283.9843
874.7269	1278.1691
875.0158	1277.9193
875.3047	1284.8494
875.5936	1269.9041
875.8825	1261.6699
876.1714	1263.779
876.4603	1258.1747
876.7492	1258.7652
877.0381	1247.0719
877.327	1254.4009
877.6159	1222.7209
877.9048	1214.8631
878.1937	1211.308
878.4826	1213.2767
878.7715	1194.1224
879.0604	1191.2886
879.3492	1194.1851
879.6381	1184.2977
879.927	1183.4253
880.2159	1186.9515
880.5048	1181.8344
880.7937	1180.5648
881.0826	1186.8685
881.3715	1192.7182
881.6604	1191.3441
881.9493	1187.7459
882.2382	1189.199
882.5271	1196.5263
882.816	1199.1841
883.1049	1211.8921
883.3938	1213.4376
883.6827	1199.9409
883.9715	1204.908
884.2604	1228.7154
884.5493	1231.3302
884.8382	1229.8338
885.1271	1237.4945
885.416	1248.4853
885.7049	1248.881
885.9938	1258.8821
886.2827	1267.0543
886.5716	1263.4318
886.8605	1293.8489
887.1494	1287.1021
887.4383	1297.703
887.7272	1300.1451
888.0161	1331.4295
888.305	1317.0458
888.5938	1319.3249
888.8827	1326.335
889.1716	1356.6398
889.4605	1344.2157
889.7494	1357.3342
890.0383	1380.3693
890.3272	1384.7557
890.6161	1403.1507
890.905	1434.396
891.1939	1445.7035
891.4828	1452.8897
891.7717	1468.7951
892.0606	1495.7665
892.3495	1516.1383
892.6384	1528.5268
892.9273	1538.7247
893.2161	1555.8013
893.505	1576.3867
893.7939	1594.6537
894.0828	1623.4049
894.3717	1646.522
894.6606	1646.6143
894.9495	1656.3821
895.2384	1685.1364
895.5273	1683.1423
895.8162	1708.7922
896.1051	1723.4834
896.394	1771.3315
896.6829	1772.9524
896.9718	1793.5356
897.2607	1804.4081
897.5496	1830.4224
897.8384	1858.4235
898.1273	1866.5476
898.4162	1932.6897
898.7051	1911.0232
898.994	1943.7588
899.2829	1957.1449
899.5718	1986.1736
899.8607	2032.0912
900.1496	2030.5186
900.4385	2058.8921
900.7274	2083.3311
901.0163	2108.501
901.3052	2126.3545
901.5941	2155.8494
901.883	2193.3926
902.1719	2224.1225
902.4607	2231.6157
902.7496	2254.2517
903.0385	2290.23
903.3274	2298.7842
903.6163	2304.4294
903.9052	2328.6223
904.1941	2337.3793
904.483	2355.9811
904.7719	2370.6954
905.0608	2382.3374
905.3497	2404.4486
905.6386	2432.561
905.9275	2434.3812
906.2164	2451.7981
906.5053	2482.0688
906.7942	2493.1106
907.083	2530.9151
907.3719	2533.0599
907.6608	2557.8749
907.9497	2542.5498
908.2386	2584.7149
908.5275	2603.7926
908.8164	2608.9947
909.1053	2623.2807
909.3942	2634.3094
909.6831	2664.884
909.972	2670.1723
910.2609	2683.8237
910.5498	2670.584
910.8387	2685.3936
911.1276	2703.6465
911.4165	2720.0173
911.7053	2726.521
911.9942	2734.2036
912.2831	2745.2904
912.572	2748.5499
912.8609	2763.7491
913.1498	2771.9608
913.4387	2770.4694
913.7276	2777.7234
914.0165	2796.8229
914.3054	2785.3627
914.5943	2785.5996
914.8832	2803.0968
915.1721	2802.3726
915.461	2802.8776
915.7499	2823.6708
916.0388	2820.9047
916.3276	2822.3288
916.6165	2843.4763
916.9054	2830.5964
917.1943	2820.6639
917.4832	2840.655
917.7721	2842.0636
918.061	2836.701
918.3499	2861.3288
918.6388	2816.0186
918.9277	2842.7255
919.2166	2856.4568
919.5055	2839.9181
919.7944	2850.2824
920.0833	2863.6409
920.3722	2845.2072
920.6611	2850.7914
920.9499	2852.9676
921.2388	2850.2487
921.5277	2847.9278
921.8166	2854.6621
922.1055	2860.7704
922.3944	2861.6402
922.6833	2867.3517
922.9722	2857.7965
923.2611	2834.9179
923.55	2833.3108
923.8389	2828.9364
924.1278	2843.1047
924.4167	2847.7788
924.7056	2822.1359
924.9945	2829.083
925.2834	2833.433
925.5722	2831.2638
925.8611	2823.7909
926.15	2815.7511
926.4389	2821.995
926.7278	2814.4693
927.0167	2822.311
927.3056	2806.5365
927.5945	2804.069
927.8834	2807.1047
928.1723	2780.9649
928.4612	2791.2887
928.7501	2788.4256
929.039	2780.8325
929.3279	2763.0333
929.6168	2767.506
929.9057	2753.0752
930.1945	2756.4265
930.4834	2752.2686
930.7723	2763.779
931.0612	2751.5206
931.3501	2728.3381
931.639	2716.3561
931.9279	2710.5701
932.2168	2702.1062
932.5057	2690.8796
932.7946	2708.9034
933.0835	2693.5511
933.3724	2693.7874
933.6613	2695.474
933.9502	2686.1501
934.2391	2683.4352
934.528	2700.1484
934.8168	2681.6621
935.1057	2696.6167
935.3946	2675.0115
935.6835	2654.021
935.9724	2635.3102
936.2613	2646.354
936.5502	2610.0969
936.8391	2606.6805
937.128	2577.7366
937.4169	2573.0175
937.7058	2532.901
937.9947	2540.4178
938.2836	2522.1415
938.5725	2498.0233
938.8614	2500.5495
939.1503	2489.4208
939.4391	2485.1413
939.728	2473.2834
940.0169	2460.1334
940.3058	2424.3189
940.5947	2417.0468
940.8836	2419.9976
941.1725	2408.7064
941.4614	2393.4196
941.7503	2370.3001
942.0392	2377.5635
942.3281	2351.6375
942.617	2335.4194
942.9059	2336.0371
943.1948	2293.5434
943.4837	2301.3516
943.7726	2272.1439
944.0615	2263.2486
944.3503	2256.4742
944.6392	2226.9969
944.9281	2233.4814
945.217	2238.991
945.5059	2213.8996
945.7948	2201.5434
946.0837	2180.7626
946.3726	2172.8177
946.6615	2157.5104
946.9504	2147.3157
947.2393	2134.4484
947.5282	2138.4367
947.8171	2123.8015
948.106	2098.8848
948.3949	2080.1753
948.6838	2044.5951
948.9726	2029.0569
949.2615	2019.0663
949.5504	2016.1585
949.8393	2015.1839
950.1282	1995.0538
950.4171	1968.9001
950.706	1954.1058
950.9949	1932.3489
951.2838	1930.8215
951.5727	1906.0175
951.8616	1878.8408
952.1505	1874.5706
952.4394	1868.3659
952.7283	1831.7783
953.0172	1824.8867
953.3061	1818.8093
953.5949	1800.0306
953.8838	1785.9917
954.1727	1773.1207
954.4616	1761.3743
954.7505	1745.7554
955.0394	1730.4782
955.3283	1724.1262
955.6172	1711.4087
955.9061	1684.0017
956.195	1675.925
956.4839	1669.4147
956.7728	1652.6163
957.0617	1638.1907
957.3506	1621.9235
957.6395	1604.7989
957.9284	1593.071
958.2172	1578.6081
958.5061	1568.7051
958.795	1557.965
959.0839	1534.8445
959.3728	1493.7836
959.6617	1521.8809
959.9506	1485.5194
960.2395	1483.9094
960.5284	1480.2434
960.8173	1451.2845
961.1062	1440.6596
961.3951	1416.781
961.684	1395.0708
961.9729	1383.1411
962.2618	1360.3646
962.5507	1357.1372
962.8395	1341.5274
963.1284	1328.0927
963.4173	1319.5336
963.7062	1304.5313
963.9951	1282.7413
964.284	1276.7081
964.5729	1259.0003
964.8618	1250.3108
965.1507	1255.2338
965.4396	1232.1232
965.7285	1208.5555
966.0174	1201.8894
966.3063	1181.5357
966.5952	1169.3023
966.8841	1146.8805
967.173	1172.0857
967.4618	1143.2586
967.7507	1102.2545
968.0396	1116.6185
968.3285	1096.373
968.6174	1075.5498
968.9063	1086.8638
969.1952	1054.8353
969.4841	1055.1854
969.773	1048.6473
970.0619	1035.9141
970.3508	1033.3544
970.6397	1037.8585
970.9286	1028.2852
971.2175	1002.1786
971.5064	997.3744
971.7953	983.84046
972.0841	974.16191
972.373	969.48803
